positive,negative,neutral,sent_score,sent_class
0.09463787,0.008296038,0.8970661,0.086341836,neutral
0.66666156,0.046705425,0.28663296,0.61995614,positive
0.081184894,0.16680531,0.75200975,-0.08562042,neutral
0.11151453,0.026901888,0.8615836,0.084612645,neutral
0.018301023,0.7179572,0.26374185,-0.6996562,negative
0.013295735,0.95326716,0.033437163,-0.93997145,negative
0.01882157,0.7827745,0.19840398,-0.7639529,negative
0.020022154,0.16097097,0.8190069,-0.14094882,neutral
0.057310242,0.07069312,0.8719967,-0.013382878,neutral
0.15861242,0.009790233,0.8315974,0.14882219,neutral
0.2962521,0.2212883,0.4824596,0.07496381,neutral
0.7681984,0.008253902,0.22354779,0.75994444,positive
0.022607293,0.35546172,0.621931,-0.33285442,neutral
0.06322362,0.20255774,0.73421866,-0.13933411,neutral
0.20273797,0.009967677,0.7872943,0.1927703,neutral
0.15359832,0.009130647,0.8372711,0.14446768,neutral
0.09192764,0.010156436,0.8979159,0.0817712,neutral
0.15034151,0.022267018,0.8273915,0.1280745,neutral
0.03263894,0.037923373,0.92943764,-0.0052844323,neutral
0.03325502,0.01659802,0.950147,0.016656999,neutral
0.5099451,0.009639024,0.48041582,0.50030607,positive
0.07500175,0.015499733,0.9094986,0.059502013,neutral
0.92427236,0.016095938,0.059631698,0.9081764,positive
0.021429619,0.874783,0.10378748,-0.8533534,negative
0.5043535,0.020732958,0.47491345,0.48362055,positive
0.0654874,0.036235046,0.8982775,0.029252354,neutral
0.026799247,0.023859832,0.94934094,0.0029394142,neutral
0.12396462,0.07136681,0.8046686,0.052597813,neutral
0.05834798,0.033151533,0.90850043,0.025196448,neutral
0.11575112,0.1831603,0.7010886,-0.06740919,neutral
0.035283897,0.8930986,0.07161753,-0.85781467,negative
0.10837988,0.0111985095,0.88042164,0.097181365,neutral
0.74302804,0.009185427,0.24778663,0.7338426,positive
0.1357816,0.009621857,0.85459656,0.12615974,neutral
0.02300631,0.79016507,0.18682866,-0.76715875,negative
0.38333338,0.029225977,0.5874406,0.3541074,neutral
0.6272216,0.009715107,0.36306334,0.6175065,positive
0.06663839,0.013821089,0.9195405,0.0528173,neutral
0.20936738,0.011347093,0.7792855,0.19802028,neutral
0.2382854,0.00853901,0.7531756,0.2297464,neutral
0.024664046,0.89750314,0.07783285,-0.8728391,negative
0.41743252,0.016341116,0.56622636,0.4010914,neutral
0.06561179,0.026935667,0.9074525,0.03867612,neutral
0.047026984,0.021357719,0.9316153,0.025669266,neutral
0.07359979,0.025404729,0.90099543,0.048195064,neutral
0.30290997,0.007591076,0.6894989,0.2953189,neutral
0.04300055,0.052772693,0.90422684,-0.009772144,neutral
0.061026864,0.62341577,0.31555742,-0.5623889,negative
0.48260814,0.41284913,0.10454271,0.06975901,positive
0.08336376,0.014838929,0.90179735,0.06852483,neutral
0.06515387,0.023227213,0.91161895,0.041926652,neutral
0.1036458,0.017371746,0.8789825,0.08627406,neutral
0.17576498,0.016073031,0.808162,0.15969194,neutral
0.8847335,0.01771825,0.09754818,0.86701524,positive
0.071864285,0.11293566,0.81520003,-0.041071378,neutral
0.028907267,0.5562815,0.41481122,-0.52737427,negative
0.56966245,0.010538897,0.4197986,0.5591236,positive
0.65712243,0.011691894,0.33118573,0.64543056,positive
0.008866179,0.96026474,0.030869137,-0.95139855,negative
0.060308147,0.019250948,0.920441,0.0410572,neutral
0.09026727,0.011199998,0.8985327,0.079067275,neutral
0.43932256,0.016406728,0.5442707,0.42291585,neutral
0.035776865,0.0494717,0.9147514,-0.013694834,neutral
0.034042533,0.2555518,0.71040565,-0.22150925,neutral
0.9488694,0.027666293,0.023464212,0.92120314,positive
0.26814684,0.44824997,0.2836032,-0.18010312,negative
0.045158356,0.87702435,0.07781733,-0.831866,negative
0.11195125,0.021895908,0.8661528,0.09005534,neutral
0.21383964,0.55645436,0.22970599,-0.3426147,negative
0.03638098,0.19170672,0.7719123,-0.15532574,neutral
0.10672874,0.12630841,0.76696277,-0.019579671,neutral
0.18545686,0.008300032,0.8062431,0.17715682,neutral
0.039501544,0.020103237,0.9403953,0.019398307,neutral
0.8580697,0.007827292,0.134103,0.85024244,positive
0.0732193,0.024003979,0.9027768,0.04921532,neutral
0.020881204,0.967313,0.011805864,-0.9464318,negative
0.7610253,0.010867152,0.2281075,0.75015813,positive
0.045153767,0.91238487,0.04246135,-0.86723113,negative
0.028844483,0.7501391,0.22101644,-0.72129464,negative
0.48676825,0.022944132,0.4902876,0.46382412,neutral
0.058351193,0.014136069,0.92751276,0.044215124,neutral
0.019766852,0.6182682,0.3619649,-0.5985013,negative
0.04559419,0.9235266,0.030879222,-0.87793237,negative
0.024728317,0.037584968,0.9376867,-0.012856651,neutral
0.27958047,0.042963035,0.67745644,0.23661745,neutral
0.025365826,0.040358584,0.93427557,-0.014992759,neutral
0.10676938,0.008858426,0.8843722,0.097910956,neutral
0.057147376,0.19299574,0.7498568,-0.13584837,neutral
0.019063782,0.77492326,0.20601292,-0.7558595,negative
0.14266439,0.011965369,0.84537023,0.13069902,neutral
0.14138325,0.08804554,0.77057123,0.053337708,neutral
0.15318842,0.045320533,0.801491,0.10786789,neutral
0.86934024,0.048016395,0.08264345,0.8213239,positive
0.114780396,0.011206474,0.87401307,0.10357392,neutral
0.06974959,0.019189723,0.91106075,0.050559863,neutral
0.11836088,0.12213271,0.7595064,-0.003771834,neutral
0.025733603,0.06594744,0.90831894,-0.04021384,neutral
0.49996793,0.007799251,0.49223286,0.4921687,positive
0.291785,0.31924796,0.388967,-0.02746296,neutral
0.009902137,0.9456123,0.044485494,-0.9357102,negative
0.022262694,0.7113448,0.26639253,-0.6890821,negative
0.80394644,0.08389222,0.1121613,0.7200542,positive
0.49848866,0.4549831,0.04652826,0.04350558,positive
0.038118202,0.020937933,0.9409439,0.01718027,neutral
0.05553161,0.025550071,0.9189184,0.029981539,neutral
0.41974828,0.009975463,0.5702762,0.4097728,neutral
0.22196813,0.015547524,0.7624844,0.2064206,neutral
0.32627597,0.6341078,0.039616227,-0.30783185,negative
0.056463752,0.17904273,0.7644935,-0.12257898,neutral
0.12831666,0.011651608,0.8600318,0.11666505,neutral
0.10488193,0.35172385,0.5433942,-0.24684192,neutral
0.36703205,0.021335065,0.6116328,0.345697,neutral
0.41687196,0.054678187,0.5284499,0.36219376,neutral
0.10432257,0.009030976,0.88664645,0.09529159,neutral
0.22966003,0.00700524,0.7633347,0.22265479,neutral
0.04727104,0.018827176,0.9339017,0.028443864,neutral
0.12431931,0.09533905,0.7803416,0.028980255,neutral
0.028640658,0.12754123,0.84381807,-0.09890057,neutral
0.023900095,0.57050383,0.40559605,-0.54660374,negative
0.043845244,0.23093042,0.7252243,-0.18708518,neutral
0.023001404,0.49553144,0.48146725,-0.47253004,negative
0.48745725,0.2734374,0.23910536,0.21401983,positive
0.025226004,0.24330859,0.73146546,-0.21808258,neutral
0.63198435,0.029503666,0.3385119,0.6024807,positive
0.51959896,0.041106246,0.43929484,0.4784927,positive
0.009250801,0.9652053,0.025543846,-0.9559545,negative
0.033205267,0.016581248,0.9502135,0.016624019,neutral
0.03607163,0.6647036,0.29922476,-0.62863195,negative
0.16610113,0.011545604,0.8223533,0.15455553,neutral
0.020408958,0.26439485,0.71519613,-0.24398589,neutral
0.49522546,0.04362355,0.461151,0.45160192,positive
0.05013667,0.81117374,0.13868959,-0.76103705,negative
0.020531697,0.74419075,0.23527755,-0.72365904,negative
0.5874888,0.010456931,0.40205422,0.57703185,positive
0.66235536,0.031940367,0.30570427,0.630415,positive
0.07197032,0.011445588,0.91658413,0.060524732,neutral
0.070272475,0.016181784,0.9135457,0.054090694,neutral
0.019872658,0.6420773,0.33805007,-0.62220466,negative
0.24489062,0.11604293,0.63906646,0.12884769,neutral
0.043103945,0.023233864,0.93366224,0.01987008,neutral
0.52833647,0.046752773,0.42491078,0.48158368,positive
0.064634785,0.057528596,0.8778366,0.0071061887,neutral
0.1647888,0.007953719,0.8272575,0.15683508,neutral
0.6957892,0.2348145,0.06939629,0.46097472,positive
0.18620776,0.29422274,0.5195695,-0.108014986,neutral
0.15262301,0.00986024,0.8375167,0.14276278,neutral
0.059335764,0.14086515,0.7997991,-0.08152938,neutral
0.5448271,0.0085707195,0.4466021,0.5362564,positive
0.9089283,0.022337845,0.06873383,0.8865904,positive
0.19482538,0.00879487,0.79637975,0.1860305,neutral
0.9305646,0.028917544,0.040517922,0.90164703,positive
0.94549793,0.016307708,0.03819434,0.9291902,positive
0.066483855,0.015123103,0.9183931,0.051360752,neutral
0.08536673,0.018130291,0.896503,0.06723644,neutral
0.09481652,0.016971024,0.88821244,0.0778455,neutral
0.08844942,0.010837069,0.9007135,0.07761235,neutral
0.8428938,0.018643478,0.13846274,0.8242503,positive
0.012217317,0.8966854,0.09109716,-0.8844681,negative
0.011233103,0.94655114,0.0422157,-0.93531805,negative
0.014770723,0.9199962,0.06523313,-0.90522546,negative
0.38520458,0.013285207,0.60151017,0.37191936,neutral
0.03181051,0.037920192,0.93026924,-0.006109681,neutral
0.059458032,0.020863086,0.91967887,0.038594946,neutral
0.090594634,0.053669814,0.85573554,0.03692482,neutral
0.12031556,0.010717939,0.8689665,0.10959762,neutral
0.027247576,0.33020538,0.642547,-0.3029578,neutral
0.7672793,0.017644579,0.21507612,0.74963474,positive
0.2115407,0.0077625453,0.7806968,0.20377815,neutral
0.017560558,0.91911405,0.063325465,-0.9015535,negative
0.04427399,0.11663187,0.83909416,-0.07235788,neutral
0.3083249,0.010284284,0.6813908,0.29804063,neutral
0.26994503,0.009440485,0.72061443,0.26050454,neutral
0.032425623,0.054563757,0.9130106,-0.022138134,neutral
0.44689474,0.009178377,0.5439269,0.43771636,neutral
0.16154876,0.013693865,0.82475734,0.1478549,neutral
0.053110994,0.017268354,0.9296207,0.035842642,neutral
0.7894368,0.14549841,0.06506469,0.6439384,positive
0.3684911,0.021827932,0.60968095,0.34666318,neutral
0.90070975,0.007318564,0.091971666,0.8933912,positive
0.026204873,0.0931919,0.88060325,-0.06698702,neutral
0.59926194,0.13862339,0.26211473,0.46063855,positive
0.071429685,0.05572333,0.872847,0.015706357,neutral
0.033931423,0.15999262,0.80607593,-0.1260612,neutral
0.031486418,0.016489297,0.95202434,0.014997121,neutral
0.9315074,0.036931023,0.031561527,0.8945764,positive
0.12403912,0.010948444,0.86501235,0.11309068,neutral
0.05772415,0.04134995,0.90092593,0.0163742,neutral
0.034673374,0.04918627,0.9161404,-0.014512897,neutral
0.04110777,0.019675737,0.93921643,0.021432033,neutral
0.10661791,0.028296975,0.8650852,0.078320935,neutral
0.122608595,0.026776062,0.8506154,0.095832534,neutral
0.047072284,0.016988203,0.93593955,0.030084081,neutral
0.03310297,0.035761766,0.9311353,-0.0026587956,neutral
0.24681789,0.10047963,0.6527025,0.14633825,neutral
0.83434796,0.03613595,0.12951611,0.798212,positive
0.57699925,0.019813817,0.4031869,0.5571854,positive
0.38504758,0.011945815,0.6030066,0.37310177,neutral
0.0281302,0.0965178,0.87535197,-0.0683876,neutral
0.13051865,0.06369759,0.8057838,0.06682105,neutral
0.036566325,0.03295864,0.930475,0.003607683,neutral
0.47243172,0.01247024,0.5150981,0.45996147,neutral
0.021794995,0.032779504,0.94542545,-0.010984508,neutral
0.92651504,0.018397419,0.05508753,0.90811765,positive
0.016798474,0.36444288,0.6187586,-0.34764442,neutral
0.050772954,0.021758461,0.92746854,0.029014492,neutral
0.027282756,0.07222911,0.90048814,-0.044946354,neutral
0.0764991,0.013291791,0.91020906,0.063207306,neutral
0.54565674,0.028989146,0.42535412,0.5166676,positive
0.112044536,0.01682617,0.87112933,0.09521837,neutral
0.14331403,0.414452,0.44223398,-0.27113795,neutral
0.029247137,0.5172542,0.45349872,-0.48800704,negative
0.007616886,0.9530511,0.039332025,-0.9454342,negative
0.06884415,0.010509307,0.92064655,0.058334842,neutral
0.03190177,0.01861568,0.94948256,0.0132860895,neutral
0.040546294,0.059692338,0.8997613,-0.019146044,neutral
0.47559538,0.019119427,0.5052852,0.45647597,neutral
0.5598351,0.3752001,0.064964846,0.18463498,positive
0.019477908,0.90772796,0.072794124,-0.88825005,negative
0.030131847,0.099190764,0.8706775,-0.06905892,neutral
0.8410815,0.017241733,0.1416768,0.8238398,positive
0.027678695,0.7756733,0.19664803,-0.7479946,negative
0.033752333,0.045001794,0.9212459,-0.01124946,neutral
0.09281814,0.010514298,0.89666754,0.082303844,neutral
0.07707889,0.039664537,0.88325655,0.03741435,neutral
0.60980374,0.010557666,0.37963864,0.5992461,positive
0.93788034,0.030933598,0.031186111,0.9069467,positive
0.12769781,0.011166981,0.8611352,0.11653083,neutral
0.39668766,0.19372052,0.40959185,0.20296714,neutral
0.017632082,0.72446305,0.2579049,-0.706831,negative
0.04147275,0.020056633,0.93847066,0.021416118,neutral
0.23262866,0.006860338,0.760511,0.22576833,neutral
0.057771236,0.012259357,0.92996943,0.04551188,neutral
0.09888049,0.012372756,0.8887468,0.08650774,neutral
0.15214041,0.039498888,0.8083607,0.11264152,neutral
0.02888274,0.08361607,0.8875012,-0.05473333,neutral
0.04589334,0.027064836,0.9270418,0.018828506,neutral
0.60799414,0.16701922,0.22498669,0.44097492,positive
0.12500674,0.026208075,0.8487852,0.09879866,neutral
0.7344587,0.0073917224,0.25814965,0.72706693,positive
0.10706068,0.01182897,0.88111037,0.09523171,neutral
0.7651795,0.007809916,0.22701047,0.7573696,positive
0.096319415,0.009303544,0.894377,0.08701587,neutral
0.14029665,0.00976491,0.84993845,0.13053174,neutral
0.09168144,0.012699985,0.89561856,0.07898146,neutral
0.06817873,0.03869306,0.89312816,0.029485669,neutral
0.4263115,0.023072055,0.5506164,0.40323943,neutral
0.14733067,0.008245824,0.84442353,0.13908485,neutral
0.019526673,0.9020763,0.07839699,-0.88254964,negative
0.5547512,0.36037925,0.0848696,0.19437197,positive
0.8426556,0.06955689,0.087787494,0.7730987,positive
0.83054376,0.018224757,0.15123153,0.812319,positive
0.29608038,0.04714779,0.6567718,0.24893259,neutral
0.026531003,0.08637553,0.8870935,-0.059844524,neutral
0.24355917,0.09011996,0.66632086,0.15343921,neutral
0.008611821,0.9716733,0.019714966,-0.9630615,negative
0.06602429,0.043086063,0.89088964,0.022938225,neutral
0.029287927,0.08771225,0.88299984,-0.058424324,neutral
0.02895931,0.0311611,0.93987966,-0.00220179,neutral
0.009126684,0.9566836,0.03418975,-0.9475569,negative
0.09888265,0.1382002,0.7629171,-0.03931754,neutral
0.69148433,0.008557742,0.29995793,0.6829266,positive
0.12246569,0.020157954,0.85737634,0.10230774,neutral
0.107740596,0.009543644,0.8827157,0.09819695,neutral
0.113714606,0.19617894,0.69010645,-0.08246434,neutral
0.1252345,0.0082253115,0.8665402,0.117009185,neutral
0.15825392,0.013723063,0.8280231,0.14453086,neutral
0.029151354,0.9574126,0.013435992,-0.9282612,negative
0.055342622,0.014682235,0.9299751,0.04066039,neutral
0.033351056,0.041841134,0.9248078,-0.008490078,neutral
0.02984042,0.89200103,0.07815854,-0.8621606,negative
0.11371035,0.026736744,0.8595529,0.08697361,neutral
0.025105959,0.035480376,0.93941367,-0.0103744175,neutral
0.781468,0.0133331595,0.2051988,0.76813483,positive
0.024907839,0.030170182,0.944922,-0.005262343,neutral
0.01310721,0.9452716,0.041621204,-0.93216443,negative
0.019542709,0.90765655,0.07280074,-0.88811386,negative
0.68988425,0.0096977735,0.30041796,0.68018645,positive
0.29080895,0.013402915,0.69578815,0.27740604,neutral
0.1832455,0.019624649,0.79712987,0.16362084,neutral
0.21255891,0.0073216446,0.7801194,0.20523727,neutral
0.17726265,0.30385128,0.5188861,-0.12658863,neutral
0.02604182,0.92261493,0.051343206,-0.8965731,negative
0.66362166,0.23784645,0.09853186,0.42577523,positive
0.053315632,0.55829644,0.38838795,-0.5049808,negative
0.8349476,0.09384871,0.071203664,0.7410989,positive
0.94698477,0.018667234,0.03434792,0.92831755,positive
0.15816887,0.008563406,0.83326775,0.14960547,neutral
0.4269046,0.008265742,0.5648297,0.41863886,neutral
0.043331593,0.017607039,0.93906134,0.025724554,neutral
0.117648564,0.010030144,0.8723213,0.10761842,neutral
0.011559478,0.9633597,0.025080841,-0.9518002,negative
0.044613928,0.021011343,0.93437475,0.023602584,neutral
0.87820566,0.04853711,0.07325718,0.8296685,positive
0.30857235,0.61308944,0.078338236,-0.3045171,negative
0.049676653,0.016840288,0.933483,0.032836363,neutral
0.03497833,0.18534145,0.7796802,-0.15036312,neutral
0.020059004,0.4015955,0.5783454,-0.38153648,neutral
0.046436694,0.24427518,0.7092882,-0.19783849,neutral
0.025532788,0.13560477,0.8388625,-0.11007198,neutral
0.1747416,0.009414596,0.8158438,0.165327,neutral
0.007678191,0.96796554,0.024356306,-0.96028733,negative
0.048117045,0.027807252,0.9240757,0.020309793,neutral
0.0070482893,0.9693728,0.023578988,-0.9623245,negative
0.065929964,0.019061804,0.91500825,0.04686816,neutral
0.47164032,0.019689593,0.5086701,0.45195073,neutral
0.06014595,0.03273602,0.90711796,0.027409934,neutral
0.05698736,0.8480689,0.09494377,-0.79108155,negative
0.5574863,0.318513,0.1240007,0.23897329,positive
0.9518586,0.021888774,0.026252603,0.9299698,positive
0.008472977,0.97143584,0.02009117,-0.96296287,negative
0.09883497,0.012894721,0.8882703,0.08594025,neutral
0.03981164,0.20014046,0.7600479,-0.16032882,neutral
0.9442127,0.023053959,0.032733425,0.92115873,positive
0.028725274,0.077978924,0.8932958,-0.04925365,neutral
0.009280992,0.9580832,0.032635797,-0.94880223,negative
0.056712978,0.011909376,0.9313776,0.0448036,neutral
0.027942698,0.2008752,0.7711821,-0.17293249,neutral
0.10769839,0.015313882,0.87698776,0.0923845,neutral
0.12420859,0.007691852,0.8680995,0.11651674,neutral
0.21210487,0.008158588,0.7797365,0.20394628,neutral
0.64226073,0.047554746,0.31018448,0.594706,positive
0.081893444,0.42664608,0.49146047,-0.34475264,neutral
0.10601957,0.010391311,0.88358915,0.09562826,neutral
0.014842429,0.8451262,0.14003135,-0.83028376,negative
0.049579136,0.027560348,0.9228605,0.022018788,neutral
0.114188135,0.015968159,0.8698438,0.098219976,neutral
0.3491938,0.2013253,0.4494809,0.14786851,neutral
0.04071322,0.017521562,0.94176525,0.023191659,neutral
0.033895418,0.016137077,0.9499675,0.017758342,neutral
0.03584233,0.023135075,0.9410225,0.012707254,neutral
0.41689673,0.010507065,0.57259625,0.40638965,neutral
0.3853552,0.017098058,0.5975468,0.36825714,neutral
0.016208578,0.7570181,0.22677338,-0.7408095,negative
0.37016574,0.030145293,0.599689,0.34002045,neutral
0.015635313,0.9607211,0.023643615,-0.94508576,negative
0.05266107,0.8434595,0.10387938,-0.7907984,negative
0.02097857,0.76884925,0.21017213,-0.7478707,negative
0.0338372,0.09680051,0.8693623,-0.062963314,neutral
0.08987449,0.019829089,0.89029646,0.070045404,neutral
0.018129459,0.8830653,0.09880534,-0.8649358,negative
0.6878057,0.21461412,0.09758016,0.4731916,positive
0.035530034,0.73331916,0.23115085,-0.69778913,negative
0.2034628,0.036682725,0.7598545,0.16678007,neutral
0.0704238,0.011469928,0.9181063,0.05895387,neutral
0.1366988,0.007808877,0.85549235,0.12888992,neutral
0.02632201,0.03899332,0.9346847,-0.01267131,neutral
0.02652294,0.7242193,0.24925776,-0.6976964,negative
0.1480047,0.33144215,0.5205532,-0.18343745,neutral
0.02357687,0.83429265,0.1421305,-0.8107158,negative
0.12937848,0.011009971,0.8596116,0.118368514,neutral
0.101829335,0.0148401195,0.8833306,0.08698922,neutral
0.9487534,0.023152214,0.028094392,0.9256012,positive
0.19144538,0.042220738,0.7663339,0.14922464,neutral
0.5643765,0.008104138,0.42751938,0.5562723,positive
0.41567606,0.0129724005,0.5713515,0.40270364,neutral
0.14205569,0.010175169,0.84776914,0.13188052,neutral
0.17014502,0.007362011,0.82249296,0.16278301,neutral
0.05059253,0.10765522,0.84175223,-0.05706269,neutral
0.05731645,0.27659273,0.66609085,-0.21927628,neutral
0.68512344,0.015285037,0.29959157,0.6698384,positive
0.097713634,0.48534253,0.41694382,-0.3876289,negative
0.055015165,0.025013989,0.91997087,0.030001177,neutral
0.011808123,0.94963324,0.03855871,-0.93782514,negative
0.03278536,0.21504676,0.7521679,-0.1822614,neutral
0.23822418,0.017291844,0.744484,0.22093233,neutral
0.061804052,0.032278683,0.9059172,0.02952537,neutral
0.035895687,0.01695504,0.9471492,0.018940646,neutral
0.03184543,0.92508614,0.04306844,-0.8932407,negative
0.027598258,0.9533875,0.019014198,-0.92578924,negative
0.019762201,0.35192233,0.6283155,-0.33216015,neutral
0.024514025,0.15716259,0.81832343,-0.13264857,neutral
0.8468275,0.067008026,0.086164504,0.7798195,positive
0.3379954,0.07097207,0.5910325,0.26702332,neutral
0.014501254,0.7413632,0.24413554,-0.72686195,negative
0.52484846,0.01561037,0.45954123,0.50923806,positive
0.7072949,0.011219963,0.2814851,0.6960749,positive
0.037986547,0.6595544,0.302459,-0.62156785,negative
0.03548662,0.53826785,0.42624554,-0.5027812,negative
0.70133317,0.12491207,0.17375483,0.5764211,positive
0.057902794,0.012768355,0.9293288,0.04513444,neutral
0.115517594,0.47154498,0.4129374,-0.3560274,negative
0.08170014,0.01454002,0.9037598,0.067160115,neutral
0.10483741,0.008700527,0.88646203,0.09613688,neutral
0.12103521,0.21765387,0.6613109,-0.09661866,neutral
0.80462706,0.008486192,0.18688682,0.79614085,positive
0.02148014,0.954778,0.023741849,-0.9332979,negative
0.11003054,0.019601647,0.87036777,0.09042889,neutral
0.043700382,0.035512622,0.920787,0.00818776,neutral
0.16264512,0.73981714,0.09753777,-0.57717204,negative
0.036085643,0.028894044,0.9350203,0.0071915984,neutral
0.03071493,0.1085439,0.8607412,-0.07782897,neutral
0.15779744,0.014684449,0.8275181,0.14311299,neutral
0.0684913,0.028706962,0.90280175,0.039784342,neutral
0.02981427,0.024320908,0.9458648,0.0054933615,neutral
0.04410393,0.026093995,0.92980206,0.018009936,neutral
0.042455222,0.022363026,0.93518174,0.020092197,neutral
0.081484206,0.011641684,0.90687406,0.069842525,neutral
0.041906692,0.018371686,0.9397216,0.023535006,neutral
0.15566382,0.007429039,0.83690715,0.14823478,neutral
0.04392626,0.032386728,0.92368704,0.011539534,neutral
0.028390579,0.1120601,0.8595493,-0.08366952,neutral
0.57631505,0.009107707,0.4145773,0.56720734,positive
0.25518858,0.012182462,0.73262894,0.24300613,neutral
0.079375684,0.46393746,0.4566869,-0.38456178,negative
0.021276578,0.818008,0.16071539,-0.7967314,negative
0.08007224,0.011977815,0.90795,0.068094425,neutral
0.7120293,0.016882325,0.27108842,0.695147,positive
0.058852833,0.011885561,0.9292616,0.04696727,neutral
0.14196672,0.0261484,0.83188486,0.115818314,neutral
0.5269215,0.0114038205,0.46167475,0.5155177,positive
0.5878966,0.008882766,0.40322065,0.5790138,positive
0.06886153,0.023818905,0.9073196,0.045042627,neutral
0.028375993,0.9146091,0.057014935,-0.8862331,negative
0.3042008,0.6492322,0.04656696,-0.3450314,negative
0.13467175,0.008786337,0.8565419,0.12588541,neutral
0.03943114,0.024257459,0.9363114,0.015173681,neutral
0.09466285,0.013416395,0.89192075,0.08124646,neutral
0.019431246,0.9227027,0.057866067,-0.9032715,negative
0.17401212,0.015964188,0.8100237,0.15804794,neutral
0.5100474,0.017934488,0.47201812,0.49211287,positive
0.09994974,0.09261761,0.8074326,0.0073321313,neutral
0.027249627,0.40544578,0.56730455,-0.37819615,neutral
0.044001684,0.024506642,0.9314917,0.019495042,neutral
0.09457252,0.010156615,0.8952708,0.084415905,neutral
0.026970645,0.6591767,0.3138527,-0.6322061,negative
0.048022565,0.11391134,0.83806616,-0.06588878,neutral
0.05004191,0.53867584,0.4112822,-0.48863393,negative
0.008073624,0.9573541,0.034572296,-0.9492805,negative
0.025246648,0.081890896,0.89286244,-0.056644246,neutral
0.3969358,0.012779261,0.59028494,0.38415653,neutral
0.029454758,0.018687913,0.9518573,0.010766845,neutral
0.15867402,0.107466705,0.73385924,0.05120731,neutral
0.33516166,0.008469102,0.65636915,0.32669255,neutral
0.01986609,0.25162333,0.72851056,-0.23175724,neutral
0.16370995,0.012078304,0.8242118,0.15163165,neutral
0.054392766,0.8854945,0.060112804,-0.8311017,negative
0.23133312,0.03351636,0.7351505,0.19781676,neutral
0.53159255,0.01795814,0.45044935,0.5136344,positive
0.043736704,0.028865289,0.927398,0.014871415,neutral
0.21374469,0.013613769,0.77264154,0.20013091,neutral
0.03975035,0.02313586,0.9371138,0.01661449,neutral
0.028992135,0.8291171,0.14189078,-0.800125,negative
0.10706406,0.016821584,0.8761144,0.090242475,neutral
0.36548895,0.0068319873,0.62767905,0.35865697,neutral
0.022851551,0.92029506,0.056853373,-0.89744353,negative
0.81837285,0.121971935,0.059655257,0.6964009,positive
0.06431858,0.061899412,0.87378204,0.00241917,neutral
0.03465596,0.9307869,0.034557156,-0.8961309,negative
0.9304497,0.045213107,0.024337143,0.8852366,positive
0.28783092,0.08894089,0.62322813,0.19889003,neutral
0.90349036,0.0068139606,0.08969572,0.8966764,positive
0.015070522,0.9326559,0.05227366,-0.9175854,negative
0.06127679,0.11117579,0.8275474,-0.049899,neutral
0.3014822,0.019135762,0.679382,0.28234643,neutral
0.089704536,0.015639054,0.8946564,0.074065484,neutral
0.11966463,0.0087097,0.87162566,0.11095493,neutral
0.15812935,0.011270131,0.83060056,0.14685921,neutral
0.7125179,0.2483259,0.039156154,0.46419203,positive
0.035427492,0.034660295,0.9299122,0.00076719746,neutral
0.91294223,0.017127065,0.06993068,0.8958152,positive
0.1099403,0.016502174,0.87355757,0.093438126,neutral
0.021290654,0.09570585,0.8830035,-0.0744152,neutral
0.036131732,0.041165978,0.9227023,-0.0050342456,neutral
0.030399213,0.025599793,0.94400096,0.00479942,neutral
0.06353029,0.0105789555,0.92589074,0.052951332,neutral
0.011825054,0.97245944,0.015715534,-0.9606344,negative
0.057365116,0.01869686,0.92393804,0.038668256,neutral
0.66315365,0.008440759,0.3284056,0.6547129,positive
0.08532323,0.048019096,0.8666576,0.037304133,neutral
0.009285464,0.9294874,0.061227165,-0.92020196,negative
0.0645371,0.039953664,0.8955092,0.024583437,neutral
0.015803298,0.9205447,0.06365199,-0.9047414,negative
0.03213409,0.88743097,0.08043495,-0.85529685,negative
0.22622257,0.031144341,0.7426331,0.19507824,neutral
0.015222641,0.92627555,0.05850183,-0.9110529,negative
0.012140293,0.80671126,0.18114847,-0.794571,negative
0.5082138,0.013576766,0.47820944,0.49463704,positive
0.838287,0.009263831,0.15244918,0.8290232,positive
0.035852928,0.02958613,0.93456095,0.006266797,neutral
0.6113304,0.3061707,0.082499005,0.3051597,positive
0.030044153,0.6338168,0.33613908,-0.60377264,negative
0.01947404,0.9202251,0.06030087,-0.90075105,negative
0.043259818,0.5149433,0.44179687,-0.47168347,negative
0.16240266,0.01242034,0.82517695,0.14998232,neutral
0.088938564,0.022881716,0.8881797,0.06605685,neutral
0.25104335,0.0117198145,0.73723686,0.23932354,neutral
0.14123382,0.011946406,0.8468198,0.1292874,neutral
0.032215185,0.027256895,0.9405279,0.0049582906,neutral
0.019691756,0.3890705,0.5912377,-0.36937875,neutral
0.04994747,0.019075722,0.93097675,0.030871749,neutral
0.9002993,0.01570048,0.08400031,0.88459885,positive
0.064679906,0.24137941,0.69394064,-0.1766995,neutral
0.5513191,0.007904131,0.4407768,0.543415,positive
0.38277486,0.007908638,0.6093165,0.37486622,neutral
0.03199497,0.052132405,0.9158726,-0.020137437,neutral
0.08292042,0.009957035,0.9071225,0.07296338,neutral
0.07803805,0.018518582,0.90344334,0.05951947,neutral
0.012979355,0.9256963,0.061324406,-0.912717,negative
0.088156156,0.44848666,0.4633572,-0.3603305,neutral
0.032581516,0.14247318,0.8249453,-0.10989166,neutral
